url,path,content_type,source_sitemap,lastmod,suspected_test_page,has_uppercase_path,potential_duplicate_group
https://academy.octopus.be/nl/Cursussen/menu-beheer/lessons/relaties/,/nl/Cursussen/menu-beheer/lessons/relaties/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/menu-beheer/lessons/relaties
https://academy.octopus.be/nl/Cursussen/menu-beheer/lessons/beheer-postcodes-en-landcodes/,/nl/Cursussen/menu-beheer/lessons/beheer-postcodes-en-landcodes/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/menu-beheer/lessons/beheer-postcodes-en-landcodes
https://academy.octopus.be/nl/Cursussen/menu-beheer/lessons/beheer-afschrijvingen/,/nl/Cursussen/menu-beheer/lessons/beheer-afschrijvingen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/menu-beheer/lessons/beheer-afschrijvingen
https://academy.octopus.be/nl/Cursussen/menu-beheer/lessons/beheer-leningen/,/nl/Cursussen/menu-beheer/lessons/beheer-leningen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/menu-beheer/lessons/beheer-leningen
https://academy.octopus.be/nl/Cursussen/met-het-pakket-starten/lessons/intro-een-eerste-rondleiding-in-octopus/,/nl/Cursussen/met-het-pakket-starten/lessons/intro-een-eerste-rondleiding-in-octopus/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/met-het-pakket-starten/lessons/intro-een-eerste-rondleiding-in-octopus
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/intro-facturatie/,/nl/Cursussen/ondernemer-facturatie/lessons/intro-facturatie/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/intro-facturatie
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/installatie-facturatiemodule/,/nl/Cursussen/ondernemer-facturatie/lessons/installatie-facturatiemodule/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/installatie-facturatiemodule
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/artikels-en-artikelgroepen/,/nl/Cursussen/ondernemer-facturatie/lessons/artikels-en-artikelgroepen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/artikels-en-artikelgroepen
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/offertes-of-leveringsnotas-aanmaken-en-bundelen/,/nl/Cursussen/ondernemer-facturatie/lessons/offertes-of-leveringsnotas-aanmaken-en-bundelen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/offertes-of-leveringsnotas-aanmaken-en-bundelen
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/verkoopfacturen/,/nl/Cursussen/ondernemer-facturatie/lessons/verkoopfacturen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/verkoopfacturen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/dagboeken-2/,/nl/Cursussen/lijsten-in-octopus/lessons/dagboeken-2/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/dagboeken-2
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/opzoeken-documenten-en-controle-dubbele-boekingen/,/nl/Cursussen/lijsten-in-octopus/lessons/opzoeken-documenten-en-controle-dubbele-boekingen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/opzoeken-documenten-en-controle-dubbele-boekingen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/gespreide-kosten/,/nl/Cursussen/lijsten-in-octopus/lessons/gespreide-kosten/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/gespreide-kosten
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/afpuntingen/,/nl/Cursussen/lijsten-in-octopus/lessons/afpuntingen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/afpuntingen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/nazicht-klanten-of-leveranciers/,/nl/Cursussen/lijsten-in-octopus/lessons/nazicht-klanten-of-leveranciers/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/nazicht-klanten-of-leveranciers
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/nazicht-rekeningen/,/nl/Cursussen/lijsten-in-octopus/lessons/nazicht-rekeningen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/nazicht-rekeningen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/historieken/,/nl/Cursussen/lijsten-in-octopus/lessons/historieken/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/historieken
https://academy.octopus.be/nl/lessons/balansen/,/nl/lessons/balansen/,video-entry,video-sitemap.xml,,no,no,/nl/lessons/balansen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/balansen-uitgebreid/,/nl/Cursussen/lijsten-in-octopus/lessons/balansen-uitgebreid/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/balansen-uitgebreid
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/omzetvergelijking-klanten-of-leveranciers/,/nl/Cursussen/lijsten-in-octopus/lessons/omzetvergelijking-klanten-of-leveranciers/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/omzetvergelijking-klanten-of-leveranciers
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/omzetvergelijking-btw/,/nl/Cursussen/lijsten-in-octopus/lessons/omzetvergelijking-btw/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/omzetvergelijking-btw
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/aangiftes-btw-btw-listing-en-ic-listing/,/nl/Cursussen/lijsten-in-octopus/lessons/aangiftes-btw-btw-listing-en-ic-listing/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/aangiftes-btw-btw-listing-en-ic-listing
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/oss-aangifte/,/nl/Cursussen/lijsten-in-octopus/lessons/oss-aangifte/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/oss-aangifte
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/intrastat-aangifte/,/nl/Cursussen/lijsten-in-octopus/lessons/intrastat-aangifte/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/intrastat-aangifte
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/investeringsoverzicht-en-afschrijvingstabel/,/nl/Cursussen/lijsten-in-octopus/lessons/investeringsoverzicht-en-afschrijvingstabel/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/investeringsoverzicht-en-afschrijvingstabel
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/overzicht-leningen/,/nl/Cursussen/lijsten-in-octopus/lessons/overzicht-leningen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/overzicht-leningen
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/fiche-281-50/,/nl/Cursussen/lijsten-in-octopus/lessons/fiche-281-50/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/fiche-281-50
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/balansen-beknopt/,/nl/Cursussen/lijsten-in-octopus/lessons/balansen-beknopt/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/balansen-beknopt
https://academy.octopus.be/nl/Cursussen/ondernemer-facturatie/lessons/afdrukken-en-verzenden-leveringsnotas-en-facturen/,/nl/Cursussen/ondernemer-facturatie/lessons/afdrukken-en-verzenden-leveringsnotas-en-facturen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/ondernemer-facturatie/lessons/afdrukken-en-verzenden-leveringsnotas-en-facturen
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-bankuittreksel/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-bankuittreksel/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/boeken-bankuittreksel
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-kas/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-kas/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/boeken-kas
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-diversen/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/boeken-diversen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/boeken-diversen
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/automatische-diversen/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/automatische-diversen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/automatische-diversen
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-rekeningen/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-rekeningen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-rekeningen
https://academy.octopus.be/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-relaties/,/nl/Cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-relaties/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/hoe-een-boeking-inbrengen/lessons/afpunten-relaties
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/btw-listing/,/nl/Cursussen/lijsten-in-octopus/lessons/btw-listing/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/btw-listing
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/btw-aangifte/,/nl/Cursussen/lijsten-in-octopus/lessons/btw-aangifte/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/btw-aangifte
https://academy.octopus.be/nl/Cursussen/lijsten-in-octopus/lessons/investeringsaftrek/,/nl/Cursussen/lijsten-in-octopus/lessons/investeringsaftrek/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/lijsten-in-octopus/lessons/investeringsaftrek
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/wat-is-dms/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/wat-is-dms/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/wat-is-dms
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-viewer/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-viewer/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/document-viewer
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-archief/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-archief/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/document-archief
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-import-viewer-of-div/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-import-viewer-of-div/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/document-import-viewer-of-div
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/doorsturen-doc-via-de-unieke-e-mailadressen/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/doorsturen-doc-via-de-unieke-e-mailadressen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/doorsturen-doc-via-de-unieke-e-mailadressen
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-koppelen-tijden-het-boeken-via-div/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-koppelen-tijden-het-boeken-via-div/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/document-koppelen-tijden-het-boeken-via-div
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-achteraf-koppelen-via-drag-drop/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/document-achteraf-koppelen-via-drag-drop/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/document-achteraf-koppelen-via-drag-drop
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/opzoeken-gekoppeld-document-2/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/opzoeken-gekoppeld-document-2/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/opzoeken-gekoppeld-document-2
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/dms-audit/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/dms-audit/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/dms-audit
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/backup-nemen-van-documenten-bewaard-in-dms/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/backup-nemen-van-documenten-bewaard-in-dms/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/backup-nemen-van-documenten-bewaard-in-dms
https://academy.octopus.be/nl/Cursussen/peppol/lessons/facturen-ontvangen-via-peppol/,/nl/Cursussen/peppol/lessons/facturen-ontvangen-via-peppol/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/peppol/lessons/facturen-ontvangen-via-peppol
https://academy.octopus.be/nl/Cursussen/peppol/lessons/facturen-verzenden-via-peppol/,/nl/Cursussen/peppol/lessons/facturen-verzenden-via-peppol/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/peppol/lessons/facturen-verzenden-via-peppol
https://academy.octopus.be/nl/Cursussen/coda/lessons/coda-mandaat-zelf-importeren/,/nl/Cursussen/coda/lessons/coda-mandaat-zelf-importeren/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/coda/lessons/coda-mandaat-zelf-importeren
https://academy.octopus.be/nl/Cursussen/coda/lessons/afpunten-wachtrekening/,/nl/Cursussen/coda/lessons/afpunten-wachtrekening/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/coda/lessons/afpunten-wachtrekening
https://academy.octopus.be/nl/Cursussen/met-het-pakket-starten/lessons/hoe-octopus-bestellen/,/nl/Cursussen/met-het-pakket-starten/lessons/hoe-octopus-bestellen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/met-het-pakket-starten/lessons/hoe-octopus-bestellen
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-de-app-realtime/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-de-app-realtime/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-de-app-realtime
https://academy.octopus.be/nl/Cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-het-klantenportaal/,/nl/Cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-het-klantenportaal/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/documenten-doorsturen-via-dms/lessons/gebruik-maken-van-het-klantenportaal
https://academy.octopus.be/nl/Cursussen/klantenportaal/lessons/introductie/,/nl/Cursussen/klantenportaal/lessons/introductie/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/klantenportaal/lessons/introductie
https://academy.octopus.be/nl/Cursussen/klantenportaal/lessons/verkoopfacturen-2/,/nl/Cursussen/klantenportaal/lessons/verkoopfacturen-2/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/klantenportaal/lessons/verkoopfacturen-2
https://academy.octopus.be/nl/Cursussen/klantenportaal/lessons/aankoopfacturen/,/nl/Cursussen/klantenportaal/lessons/aankoopfacturen/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/klantenportaal/lessons/aankoopfacturen
https://academy.octopus.be/nl/Cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2-2/,/nl/Cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2-2/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2-2
https://academy.octopus.be/nl/Cursussen/octopus-webinars/lessons/e-invoicing-in-het-klantenportaal-voor-ondernemers/,/nl/Cursussen/octopus-webinars/lessons/e-invoicing-in-het-klantenportaal-voor-ondernemers/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/octopus-webinars/lessons/e-invoicing-in-het-klantenportaal-voor-ondernemers
https://academy.octopus.be/nl/Cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2/,/nl/Cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2/,video-entry,video-sitemap.xml,,no,yes,/nl/cursussen/octopus-webinars/lessons/e-invoicing-via-peppol-voor-ondernemers-2
https://academy.octopus.be/nl/peppol-activeren-in-octopus/,/nl/peppol-activeren-in-octopus/,video-entry,video-sitemap.xml,,no,no,/nl/peppol-activeren-in-octopus
